time,map_coverage
1617761756.71572,27.500000000000004
1617761761.805105,27.500000000000004
1617761767.0013063,27.500000000000004
1617761772.2181175,27.500000000000004
1617761777.3132358,27.500000000000004
1617761782.5497086,27.500000000000004
1617761787.6965775,27.500000000000004
1617761792.9480197,27.500000000000004
1617761798.0775337,27.500000000000004
1617761803.1278503,27.500000000000004
1617761808.3078692,27.500000000000004
1617761813.4725864,27.500000000000004
1617761818.6039958,27.500000000000004
1617761823.7721808,27.500000000000004
1617761829.09658,27.500000000000004
1617761834.3571837,27.500000000000004
1617761839.300429,27.500000000000004
1617761894.6225262,29.25
1617761899.6818826,30.5
1617761904.707934,30.5
1617761909.769396,30.5
1617761914.9478216,30.5
1617761920.028533,30.5
1617761925.1689372,30.5
1617761930.2663713,30.5
1617761935.2973158,30.5
1617761940.5245826,30.5
1617761945.580928,30.5
1617761950.70109,30.5
1617761955.841248,30.5
1617761960.8941793,30.75
1617761965.9258263,30.75
1617761971.1074572,30.75
1617761976.3368297,30.75
1617761981.4875205,30.75
1617761986.6104355,30.75
1617761991.6662261,30.75
1617761996.8315916,30.75
1617762001.763603,30.75
1617762006.8346522,30.75
1617762011.9051476,31.5
1617762017.0838964,31.5
1617762075.2090325,34.75
1617762079.9476335,35.5
1617762084.772191,35.5
1617762089.9494934,35.5
1617762094.7827241,35.5
1617762099.709064,35.5
1617762105.0266933,35.5
1617762110.4015403,35.5
1617762115.5746808,35.5
1617762120.589107,35.5
1617762125.9470444,35.5
1617762130.916239,35.5
1617762135.8999505,35.5
1617762140.7954636,35.5
1617762145.7967446,35.5
1617762150.8099284,35.5
1617762155.9024377,35.5
1617762160.9949074,35.5
1617762166.1960704,35.5
1617762171.4419527,35.5
1617762176.7067447,35.5
1617762181.9138103,35.5
1617762187.1982584,35.5
1617762191.9890938,35.5
1617762196.982753,35.5
1617762252.064517,36.0
1617762257.0145812,37.5
1617762262.2349381,37.5
1617762267.2399309,37.5
1617762272.2851872,37.5
1617762277.1973064,37.5
1617762282.1297393,37.5
1617762287.379169,37.5
1617762292.5595121,37.5
1617762297.6895125,37.5
1617762302.7471657,37.5
1617762307.907673,37.5
1617762312.9871383,37.5
1617762317.8993952,37.5
1617762323.027735,38.0
1617762328.2786515,38.5
1617762333.6310122,38.5
1617762338.9561207,38.5
1617762344.249254,38.5
1617762349.4419878,38.5
1617762354.7273636,38.5
1617762359.8816206,38.5
1617762365.0455103,38.5
1617762370.1370008,38.5
1617762375.2231224,38.5
1617762432.1891716,41.75
1617762437.1673603,42.25
1617762442.1928194,42.25
1617762447.285336,42.25
1617762452.324146,42.25
1617762457.5778008,42.25
1617762462.758841,42.25
1617762467.633803,42.25
1617762472.336105,42.25
1617762477.1037865,42.25
1617762481.6635158,42.25
1617762486.5872772,42.25
1617762491.6242275,42.25
1617762496.726609,42.25
1617762501.9432096,42.25
1617762507.0358372,42.25
1617762512.159737,42.25
1617762517.181745,43.75
1617762522.2165587,43.75
1617762527.3816583,43.75
1617762532.5869193,43.75
1617762537.7923157,43.75
1617762542.850501,43.75
1617762548.080725,43.75
1617762553.3661983,43.75
1617762612.7382421,44.0
1617762617.8532104,44.0
1617762623.1223145,44.0
1617762628.4500809,44.0
1617762633.729029,44.0
1617762639.029166,44.0
1617762644.3566139,44.0
1617762649.7002218,44.0
1617762655.0235622,44.0
1617762660.1835425,44.0
1617762665.4033506,44.0
1617762670.5222733,44.0
1617762675.7535043,44.0
1617762680.9149363,44.0
1617762685.9641235,44.0
1617762691.1397593,44.0
1617762696.2947307,44.0
1617762701.5769997,44.0
1617762706.6681218,44.0
1617762711.8530684,44.0
1617762717.078861,44.0
1617762722.1006086,45.5
1617762727.1322856,45.5
1617762732.2305787,45.5
1617762737.4705684,45.5
1617762794.2956383,47.25
1617762799.506717,48.0
1617762804.5478926,48.0
1617762809.545032,48.0
1617762814.7029204,48.0
1617762819.8720782,48.0
1617762825.1158283,48.0
1617762830.2362416,48.0
1617762835.178867,48.0
1617762840.3574462,48.0
1617762845.5713005,48.0
1617762850.762101,48.0
1617762855.930727,48.0
1617762861.1091821,48.0
1617762866.2291558,48.0
1617762871.304754,48.0
1617762876.626632,48.0
1617762881.7078154,48.0
1617762886.953876,48.0
1617762892.1800888,48.0
1617762897.474383,48.0
1617762902.776195,48.0
1617762908.0216134,48.0
1617762913.1689324,48.0
1617762918.2102153,48.0
1617762975.346882,48.25
1617762980.5154066,48.25
1617762985.7122808,48.25
1617762990.8949533,48.25
1617762996.0242236,48.25
1617763001.1292284,48.25
1617763006.2267423,48.25
1617763011.28467,48.25
1617763016.5445611,48.25
1617763021.66233,48.25
1617763026.9693978,48.25
1617763032.162971,48.25
1617763037.3900983,48.25
1617763042.7019675,48.25
1617763047.877396,48.25
1617763053.0687413,48.25
1617763057.7623672,48.25
1617763062.433268,48.25
1617763067.2496657,48.25
1617763072.363816,48.25
1617763077.377817,48.25
1617763082.7160056,48.25
1617763087.7036903,48.25
1617763092.6789317,48.25
1617763097.9991174,48.25
1617763157.0766847,48.5
1617763162.0291462,48.5
1617763167.1835268,48.5
1617763172.1973562,48.5
1617763177.37578,48.5
1617763182.6822717,48.5
1617763187.925207,48.5
1617763193.1358762,48.5
1617763198.4537096,48.5
1617763203.7427878,48.5
1617763208.9763126,48.5
1617763214.1691961,48.5
1617763219.3769424,48.5
1617763224.6553774,48.5
1617763229.8159673,48.5
1617763234.9417713,48.5
1617763240.1647902,48.5
1617763245.260697,48.5
1617763250.3951564,48.5
1617763255.4577065,48.5
1617763260.389515,48.5
1617763265.462714,48.5
1617763270.670218,48.5
1617763275.9329267,48.5
1617763281.3594859,48.5
1617763337.3325949,48.5
1617763342.4918768,49.75
1617763347.5347073,49.75
1617763352.662135,49.75
1617763357.7076588,49.75
1617763363.102022,49.75
1617763368.3977854,49.75
1617763373.5996768,49.75
1617763378.7754276,49.75
1617763383.7438293,49.75
1617763388.8673997,49.75
1617763394.196047,49.75
1617763399.3810112,49.75
1617763404.6530638,49.75
1617763409.8376448,49.75
1617763414.9655254,49.75
1617763420.1030471,49.75
1617763425.3621569,49.75
1617763430.4927084,49.75
1617763435.7734976,49.75
1617763441.0608783,49.75
1617763446.3469677,49.75
1617763451.4656975,49.75
1617763456.5041273,49.75
1617763461.5365093,49.75
