time,map_coverage
1617750897.1201901,39.75
1617750902.283888,39.75
1617750907.2451043,39.75
1617750912.2409697,39.75
1617750917.4877825,39.75
1617750922.6832395,39.75
1617750927.6651058,39.75
1617750932.7101898,39.75
1617750937.6533074,39.75
1617750942.812784,39.75
1617750947.9413636,39.75
1617750953.0118914,39.75
1617750957.9883814,39.75
1617750962.911621,39.75
1617750967.9840674,39.75
1617750973.1962407,39.75
1617751029.8710716,42.25
1617751034.7959886,43.5
1617751039.6628027,43.5
1617751044.5216005,43.5
1617751049.4808075,43.5
1617751054.4315693,43.5
1617751059.4433372,43.5
1617751064.557849,43.5
1617751069.760886,43.5
1617751074.8450842,43.5
1617751080.1098707,43.5
1617751084.8936071,43.5
1617751089.6226723,43.5
1617751094.5435448,43.5
1617751099.6920435,43.5
1617751105.0841193,43.5
1617751110.235213,43.5
1617751115.3393908,43.5
1617751120.511677,43.5
1617751125.3450627,43.5
1617751130.5250704,43.5
1617751135.4442954,43.5
1617751140.4395595,43.5
1617751145.3864067,43.5
1617751150.50397,43.5
1617751207.0567575,45.5
1617751212.1897564,46.25
1617751217.291541,46.25
1617751222.1547596,46.25
1617751227.1943152,46.25
1617751232.368094,46.25
1617751237.3594627,46.25
1617751242.440993,46.25
1617751247.5140975,46.25
1617751252.788346,46.25
1617751257.8782682,46.25
1617751262.9649398,46.25
1617751268.0173028,46.25
1617751273.0706406,46.25
1617751278.1730936,46.25
1617751283.3888245,46.25
1617751288.5402732,46.25
1617751293.6180148,46.25
1617751298.7122242,46.25
1617751303.763721,46.25
1617751308.748692,46.25
1617751313.9572608,46.25
1617751319.137462,46.25
1617751324.3181484,46.25
1617751329.347287,46.25
1617751384.930097,46.25
1617751389.8934498,47.75
1617751394.804699,47.75
1617751399.7575736,47.75
1617751404.7507527,47.75
1617751409.7561324,47.75
1617751414.746554,47.75
1617751419.993689,47.75
1617751425.0006487,47.75
1617751430.1701438,47.75
1617751435.2261064,47.75
1617751440.3243933,47.75
1617751445.8118927,47.75
1617751451.0219367,47.75
1617751456.0414903,47.75
1617751461.1166248,47.75
1617751466.2414958,47.75
1617751471.339277,47.75
1617751476.4873667,47.75
1617751481.6583827,47.75
1617751486.8305247,47.75
1617751491.949436,47.75
1617751497.0597496,47.75
1617751502.149921,47.75
1617751507.2032783,47.75
1617751564.2418427,51.5
1617751569.0780869,51.74999999999999
1617751573.9202232,51.74999999999999
1617751578.92949,51.74999999999999
1617751583.7242026,51.74999999999999
1617751588.6813214,51.74999999999999
1617751593.7796574,51.74999999999999
1617751598.7481785,51.74999999999999
1617751603.8007505,51.74999999999999
1617751608.8254068,51.74999999999999
1617751613.9438546,51.74999999999999
1617751619.077403,51.74999999999999
1617751624.177108,51.74999999999999
1617751629.2694187,51.74999999999999
1617751634.313126,51.74999999999999
1617751639.360856,51.74999999999999
1617751644.373855,51.74999999999999
1617751649.3505435,51.74999999999999
1617751654.5570505,51.74999999999999
1617751659.4629903,51.74999999999999
1617751664.3599093,51.74999999999999
1617751669.425331,51.74999999999999
1617751674.5921469,51.74999999999999
1617751679.7231553,51.74999999999999
1617751684.780878,51.74999999999999
1617751741.3340385,54.0
1617751746.3634148,54.0
1617751751.5454578,54.0
1617751756.6814466,54.0
1617751761.4823806,54.0
1617751766.4837542,54.0
1617751771.8962972,54.0
1617751777.3193614,54.0
1617751782.7934296,54.0
1617751788.1187482,54.0
1617751793.099996,54.0
1617751797.9987507,54.0
1617751803.0969994,54.0
1617751807.8919637,54.0
1617751813.0540917,54.0
1617751817.9942532,54.0
1617751823.2070901,54.0
1617751828.4325805,54.0
1617751833.3587945,54.0
1617751838.2521374,54.0
1617751843.473197,54.0
1617751848.6683881,54.0
1617751853.7108755,54.0
1617751858.6559289,54.0
1617751863.767096,54.0
1617751920.0914567,54.50000000000001
1617751924.963927,54.50000000000001
1617751929.891079,54.50000000000001
1617751934.6961205,54.50000000000001
1617751939.5187404,54.50000000000001
1617751944.552791,54.50000000000001
1617751949.635226,54.50000000000001
1617751954.578537,54.50000000000001
1617751959.350855,54.50000000000001
1617751964.0893726,55.00000000000001
1617751969.0439079,55.00000000000001
1617751974.210046,55.00000000000001
1617751979.0855396,55.00000000000001
1617751983.9349656,55.00000000000001
1617751989.4054759,55.00000000000001
1617751994.5799627,55.00000000000001
1617751999.93311,55.00000000000001
1617752005.4357467,55.00000000000001
1617752010.7565641,55.00000000000001
1617752015.8792984,55.00000000000001
1617752021.0524726,55.00000000000001
1617752026.3185084,55.00000000000001
1617752031.06448,55.00000000000001
1617752035.8644385,55.00000000000001
1617752040.724408,55.00000000000001
1617752099.0501854,55.00000000000001
1617752104.1529,55.00000000000001
1617752109.1909223,55.00000000000001
1617752114.261781,55.00000000000001
1617752119.2892275,55.00000000000001
1617752124.4465945,55.00000000000001
1617752129.759763,55.00000000000001
1617752135.1045022,55.00000000000001
1617752140.4487307,55.00000000000001
1617752145.5087519,55.00000000000001
1617752150.6276634,55.00000000000001
1617752155.4291565,55.00000000000001
1617752160.192034,55.00000000000001
1617752164.8928275,55.00000000000001
1617752169.6530275,55.00000000000001
1617752174.3728843,55.00000000000001
1617752179.0935063,55.00000000000001
1617752184.043278,55.00000000000001
1617752189.2525663,55.00000000000001
1617752194.005368,55.00000000000001
1617752199.2515674,55.00000000000001
1617752204.6251185,55.00000000000001
1617752209.6755705,55.00000000000001
1617752214.4336615,55.00000000000001
1617752219.1993456,55.00000000000001
